Policy_ID,Customer_ID,Policy_Start_Date,Policy_End_Date,Policy_Type,Policy_Status,Customer_Age,Gender,Marital_Status,Region,City,Annual_Income,Vehicle_Age,Premium_Amount,Sum_Insured,Claim_Count,Claim_Amount,Claim_Status,Payment_Mode,Agent_ID,Agent_Name,Branch,Customer_Tenure_Years,Renewal_Status,Policy_Channel,Risk_Score,Customer_Satisfaction,Fraud_Flag
POL002617,CUST002617,20-02-2023,20-02-2024,Health,Expired,58,Female,Married,South,Hyderabad,725062,0,53063.93,979194.98,0,0,No Claim,Yearly,AG0069,Agent_0069,Branch_001,5.2,Not Renewed,Agent,68,4,No
POL002618,CUST002618,28-07-2023,28-07-2024,Travel,Expired,28,Female,Married,East,Patna,525839,0,10289.03,69563.44,0,0,No Claim,Yearly,AG0033,Agent_0033,Branch_002,8.8,Not Renewed,Online,59,4,No
POL002619,CUST002619,20-03-2025,20-03-2026,Health,Active,35,Male,Married,South,Hyderabad,1159853,0,45101.22,677229.31,1,67938.4,Rejected,Quarterly,AG0008,Agent_0008,Branch_003,0.8,Not Applicable,Online,48,4,No
POL002620,CUST002620,08-03-2025,08-03-2026,Travel,Active,54,Female,Married,North,Delhi,871692,0,16140.24,75464.52,0,0,No Claim,Yearly,AG0015,Agent_0015,Branch_001,3.8,Not Applicable,Agent,50,3,No
POL002621,CUST002621,20-06-2023,20-06-2024,Life,Expired,38,Male,Married,West,Mumbai,526669,0,44970.19,2341671.65,0,0,No Claim,Yearly,AG0033,Agent_0033,Branch_002,3.2,Renewed,Agent,60,2,No
POL002622,CUST002622,13-10-2023,13-10-2024,Travel,Expired,57,Male,Married,South,Bangalore,429289,0,12870.4,49986.71,0,0,No Claim,Yearly,AG0025,Agent_0025,Branch_007,0.6,Not Renewed,Branch,34,5,No
POL002623,CUST002623,15-04-2023,15-04-2024,Life,Expired,42,Male,Married,West,Surat,468978,0,41209.8,1279808.51,0,0,No Claim,Quarterly,AG0086,Agent_0086,Branch_008,7.5,Renewed,Agent,56,2,No
POL002624,CUST002624,12-08-2025,12-08-2026,Travel,Active,32,Female,Divorced,South,Kochi,793831,0,10600.38,62053.23,0,0,No Claim,Yearly,AG0041,Agent_0041,Branch_003,2.3,Not Applicable,Agent,37,4,No
POL002625,CUST002625,16-09-2023,16-09-2024,Travel,Active,60,Male,Single,South,Chennai,596728,0,15406.99,152522.98,1,18323.19,Approved,Quarterly,AG0051,Agent_0051,Branch_007,5,Not Applicable,Online,86,3,No
POL002626,CUST002626,10-05-2023,10-05-2024,Home,Cancelled,50,Male,Married,South,Bangalore,426618,0,37992.31,1196106.21,1,103990.22,Rejected,Yearly,AG0056,Agent_0056,Branch_004,7.6,Not Applicable,Online,54,3,No
POL002627,CUST002627,10-10-2024,10-10-2025,Travel,Expired,47,Female,Married,North,Jaipur,841633,0,14058.81,32349.99,0,0,No Claim,Yearly,AG0029,Agent_0029,Branch_004,4.6,Renewed,Agent,48,5,No
POL002628,CUST002628,03-01-2024,03-01-2025,Travel,Expired,39,Female,Married,South,Chennai,310079,0,6466.81,23895.98,0,0,No Claim,Monthly,AG0014,Agent_0014,Branch_004,2.6,Renewed,Agent,4,2,No
POL002629,CUST002629,02-08-2025,02-08-2026,Health,Active,24,Female,Single,East,Bhubaneswar,280326,0,27529.8,418576.84,1,48466.36,Pending,Quarterly,AG0054,Agent_0054,Branch_005,9.2,Not Applicable,Online,31,3,No
POL002630,CUST002630,23-05-2024,23-05-2025,Life,Active,63,Female,Married,West,Surat,849349,0,69491.62,1460291.64,0,0,No Claim,Quarterly,AG0010,Agent_0010,Branch_004,2.1,Not Applicable,Agent,70,3,No
POL002631,CUST002631,28-03-2024,28-03-2025,Auto,Expired,37,Female,Married,East,Kolkata,1542622,2,31954.86,266219.19,0,0,No Claim,Quarterly,AG0011,Agent_0011,Branch_006,4.7,Renewed,Agent,56,3,No
POL002632,CUST002632,25-04-2023,25-04-2024,Life,Active,24,Female,Married,West,Pune,447289,0,53483.18,4023630.76,0,0,No Claim,Monthly,AG0007,Agent_0007,Branch_002,4.9,Not Applicable,Branch,65,2,No
POL002633,CUST002633,08-11-2023,08-11-2024,Auto,Expired,25,Female,Married,East,Guwahati,1776607,0,34387.7,256929.08,0,0,No Claim,Quarterly,AG0093,Agent_0093,Branch_001,5.8,Renewed,Agent,72,4,No
POL002634,CUST002634,19-03-2024,19-03-2025,Auto,Expired,25,Male,Married,East,Patna,834505,0,18467.55,184990.61,0,0,No Claim,Yearly,AG0085,Agent_0085,Branch_008,6,Renewed,Agent,20,4,No
POL002635,CUST002635,17-08-2025,17-08-2026,Life,Active,35,Female,Married,West,Pune,423198,0,44331.16,2125239.83,0,0,No Claim,Yearly,AG0063,Agent_0063,Branch_006,4.6,Not Applicable,Agent,43,3,No
POL002636,CUST002636,19-05-2023,19-05-2024,Health,Expired,34,Female,Single,South,Hyderabad,1020674,0,25819.37,245270.65,0,0,No Claim,Monthly,AG0087,Agent_0087,Branch_008,4.2,Renewed,Branch,24,3,No
POL002637,CUST002637,25-01-2023,25-01-2024,Auto,Cancelled,74,Other,Married,West,Pune,989144,8,48394.91,500180.11,0,0,No Claim,Monthly,AG0056,Agent_0056,Branch_006,11.2,Not Applicable,Online,75,5,No
POL002638,CUST002638,20-08-2024,20-08-2025,Home,Expired,45,Male,Married,South,Chennai,2338379,0,40907.99,991607.85,0,0,No Claim,Monthly,AG0032,Agent_0032,Branch_003,9.5,Renewed,Agent,56,2,No
POL002639,CUST002639,07-12-2023,07-12-2024,Home,Active,64,Male,Divorced,South,Kochi,490260,0,46285.48,910459.62,0,0,No Claim,Monthly,AG0015,Agent_0015,Branch_004,5.9,Not Applicable,Branch,66,4,No
POL002640,CUST002640,20-06-2023,20-06-2024,Auto,Active,41,Female,Divorced,West,Pune,1287880,4,38441.23,254207.28,0,0,No Claim,Yearly,AG0038,Agent_0038,Branch_003,0.6,Not Applicable,Agent,67,5,No
POL002641,CUST002641,06-01-2023,06-01-2024,Health,Cancelled,56,Female,Married,North,Delhi,1718057,0,51956.86,903132.19,0,0,No Claim,Yearly,AG0018,Agent_0018,Branch_002,6.2,Not Applicable,Agent,38,5,No
POL002642,CUST002642,13-06-2025,13-06-2026,Home,Active,30,Female,Married,South,Kochi,975773,0,42415.86,1657961.98,1,339412.11,Rejected,Quarterly,AG0081,Agent_0081,Branch_003,1.8,Not Applicable,Agent,62,3,No
POL002643,CUST002643,01-11-2024,01-11-2025,Health,Expired,46,Male,Married,North,Delhi,563316,0,35342.24,423488.15,0,0,No Claim,Quarterly,AG0080,Agent_0080,Branch_005,0.9,Renewed,Agent,58,3,No
POL002644,CUST002644,21-09-2023,21-09-2024,Auto,Expired,34,Female,Single,South,Chennai,1083821,2,21860.43,111469.91,0,0,No Claim,Monthly,AG0018,Agent_0018,Branch_001,4.8,Not Renewed,Online,12,4,No
POL002645,CUST002645,11-11-2023,11-11-2024,Home,Expired,40,Female,Single,South,Bangalore,861859,0,34948.24,1208578.72,1,136232.63,Approved,Monthly,AG0036,Agent_0036,Branch_006,10.1,Not Renewed,Branch,48,4,No
POL002646,CUST002646,24-02-2024,24-02-2025,Health,Active,56,Female,Married,West,Pune,396958,0,49051,406065.35,0,0,No Claim,Quarterly,AG0015,Agent_0015,Branch_004,6.9,Not Applicable,Agent,74,3,No
POL002647,CUST002647,11-09-2023,11-09-2024,Health,Expired,54,Female,Married,West,Surat,872978,0,43129.75,673607.89,1,187755.45,Approved,Quarterly,AG0001,Agent_0001,Branch_005,2,Renewed,Agent,60,2,No
POL002648,CUST002648,12-05-2023,12-05-2024,Travel,Expired,20,Male,Single,West,Mumbai,1134770,0,8905.63,69437.35,0,0,No Claim,Quarterly,AG0070,Agent_0070,Branch_006,3.3,Renewed,Online,16,4,No
POL002649,CUST002649,26-02-2023,26-02-2024,Auto,Active,30,Male,Single,North,Jaipur,864199,8,27735.5,190172.08,0,0,No Claim,Monthly,AG0089,Agent_0089,Branch_003,1.2,Not Applicable,Agent,66,2,No
POL002650,CUST002650,28-08-2024,28-08-2025,Auto,Active,32,Male,Single,East,Kolkata,327391,4,23818.86,241501.59,1,30616.02,Approved,Yearly,AG0079,Agent_0079,Branch_007,5.8,Not Applicable,Branch,52,3,No
POL002651,CUST002651,22-07-2023,22-07-2024,Home,Expired,18,Male,Single,South,Bangalore,1718740,0,42905.61,1517347.5,0,0,No Claim,Yearly,AG0032,Agent_0032,Branch_001,1.4,Renewed,Online,73,2,No
POL002652,CUST002652,26-10-2024,26-10-2025,Health,Active,39,Female,Married,South,Kochi,987533,0,36177.29,458152.67,1,66564.14,Approved,Monthly,AG0095,Agent_0095,Branch_005,4.3,Not Applicable,Branch,54,2,No
POL002653,CUST002653,14-10-2025,14-10-2026,Travel,Active,67,Female,Married,South,Hyderabad,765963,0,17720.94,107665.55,0,0,No Claim,Quarterly,AG0077,Agent_0077,Branch_002,8.6,Not Applicable,Online,50,4,No
POL002654,CUST002654,28-06-2023,28-06-2024,Auto,Cancelled,18,Female,Single,East,Bhubaneswar,953414,0,31411.07,190578.37,0,0,No Claim,Quarterly,AG0024,Agent_0024,Branch_003,2.6,Not Applicable,Agent,56,4,No
POL002655,CUST002655,03-04-2025,03-04-2026,Auto,Active,48,Male,Married,North,Jaipur,694826,8,27156.34,255555.21,1,49150.15,Pending,Quarterly,AG0003,Agent_0003,Branch_006,11.6,Not Applicable,Branch,29,3,No
POL002656,CUST002656,28-12-2025,28-12-2026,Life,Active,33,Male,Married,North,Jaipur,625870,0,38495.4,3001309.55,0,0,No Claim,Quarterly,AG0009,Agent_0009,Branch_003,4.2,Not Applicable,Branch,53,4,No
POL002657,CUST002657,31-12-2023,31-12-2024,Home,Cancelled,70,Female,Single,South,Hyderabad,667660,0,49608.99,2262852.64,0,0,No Claim,Yearly,AG0038,Agent_0038,Branch_003,7.1,Not Applicable,Agent,48,4,No
POL002658,CUST002658,03-04-2023,03-04-2024,Auto,Active,71,Male,Married,East,Guwahati,551243,3,39480.86,247869.13,1,53450.66,Approved,Monthly,AG0012,Agent_0012,Branch_008,1.9,Not Applicable,Agent,68,4,No
POL002659,CUST002659,02-04-2024,02-04-2025,Auto,Expired,27,Male,Divorced,East,Patna,875683,2,27151.14,243441.46,1,33009.53,Approved,Monthly,AG0088,Agent_0088,Branch_007,3.5,Not Renewed,Online,55,2,No
POL002660,CUST002660,02-01-2023,02-01-2024,Health,Active,37,Female,Single,East,Guwahati,711446,0,38207.12,566646.82,0,0,No Claim,Yearly,AG0045,Agent_0045,Branch_003,10.3,Not Applicable,Branch,77,4,No
POL002661,CUST002661,07-01-2024,07-01-2025,Auto,Active,22,Male,Married,South,Chennai,1474690,8,28304.95,194279.82,0,0,No Claim,Monthly,AG0008,Agent_0008,Branch_004,11.6,Not Applicable,Branch,54,3,No
POL002662,CUST002662,11-07-2024,11-07-2025,Health,Active,31,Female,Married,North,Chandigarh,1544714,0,38260.3,726077.42,0,0,No Claim,Yearly,AG0076,Agent_0076,Branch_001,3.8,Not Applicable,Agent,52,4,No
POL002663,CUST002663,12-10-2025,12-10-2026,Auto,Active,49,Female,Married,North,Delhi,570980,10,25746.59,219364.22,1,38611.05,Approved,Yearly,AG0097,Agent_0097,Branch_003,11.3,Not Applicable,Agent,49,3,Yes
POL002664,CUST002664,13-08-2025,13-08-2026,Auto,Active,42,Female,Divorced,East,Guwahati,462129,0,23395.62,192024.12,0,0,No Claim,Monthly,AG0029,Agent_0029,Branch_008,9.6,Not Applicable,Agent,30,4,No
POL002665,CUST002665,29-11-2025,29-11-2026,Home,Active,28,Female,Divorced,South,Hyderabad,2137655,0,39002.25,1683831.63,0,0,No Claim,Yearly,AG0072,Agent_0072,Branch_002,2.1,Not Applicable,Agent,61,3,No
POL002666,CUST002666,12-06-2024,12-06-2025,Life,Active,46,Female,Single,West,Surat,570004,0,42609.85,1653368.01,0,0,No Claim,Monthly,AG0073,Agent_0073,Branch_008,10.6,Not Applicable,Agent,59,2,No
POL002667,CUST002667,30-04-2024,30-04-2025,Health,Cancelled,44,Female,Single,East,Patna,1588404,0,49137.55,948157.37,0,0,No Claim,Yearly,AG0083,Agent_0083,Branch_005,9.2,Not Applicable,Online,66,4,No
POL002668,CUST002668,21-07-2024,21-07-2025,Auto,Expired,42,Male,Divorced,North,Jaipur,2195268,2,39522.92,229146.49,0,0,No Claim,Yearly,AG0050,Agent_0050,Branch_006,6.1,Renewed,Agent,63,4,No
POL002669,CUST002669,06-08-2024,06-08-2025,Home,Expired,56,Female,Divorced,East,Guwahati,831538,0,32957.74,659548.84,0,0,No Claim,Quarterly,AG0094,Agent_0094,Branch_004,2.2,Renewed,Online,40,3,No
POL002670,CUST002670,22-11-2025,22-11-2026,Auto,Active,56,Female,Married,North,Jaipur,669505,7,31379.57,229154.95,0,0,No Claim,Quarterly,AG0074,Agent_0074,Branch_006,3.1,Not Applicable,Agent,66,4,No
POL002671,CUST002671,11-07-2025,11-07-2026,Health,Active,27,Male,Married,South,Kochi,266758,0,34864.61,593340.12,0,0,No Claim,Monthly,AG0071,Agent_0071,Branch_005,3.2,Not Applicable,Agent,66,3,No
POL002672,CUST002672,22-03-2024,22-03-2025,Travel,Expired,34,Female,Married,North,Jaipur,1159294,0,13678.08,35106.05,0,0,No Claim,Monthly,AG0086,Agent_0086,Branch_008,11.6,Renewed,Branch,45,2,No
POL002673,CUST002673,11-08-2025,11-08-2026,Travel,Active,41,Male,Single,North,Chandigarh,523127,0,9914.18,95813.84,1,12197.89,Approved,Yearly,AG0063,Agent_0063,Branch_007,5.7,Not Applicable,Agent,55,3,No
POL002674,CUST002674,17-11-2023,17-11-2024,Auto,Expired,41,Male,Single,South,Hyderabad,770376,2,30122.85,253392.39,0,0,No Claim,Quarterly,AG0078,Agent_0078,Branch_006,6.4,Renewed,Online,68,2,No
POL002675,CUST002675,30-03-2023,30-03-2024,Home,Active,28,Female,Divorced,South,Bangalore,967414,0,32059.62,663946.04,0,0,No Claim,Quarterly,AG0088,Agent_0088,Branch_003,6.4,Not Applicable,Agent,42,4,No
POL002676,CUST002676,28-07-2025,28-07-2026,Auto,Active,58,Male,Married,East,Kolkata,431438,2,29472.04,321267.43,2,98297.25,Approved,Monthly,AG0089,Agent_0089,Branch_003,8.8,Not Applicable,Online,48,4,No
POL002677,CUST002677,18-05-2024,18-05-2025,Auto,Expired,25,Male,Married,West,Mumbai,1018990,7,25194.94,178932.88,0,0,No Claim,Yearly,AG0032,Agent_0032,Branch_006,5.6,Renewed,Agent,27,5,No
POL002678,CUST002678,06-12-2024,06-12-2025,Home,Expired,42,Male,Married,North,Chandigarh,390906,0,28629.87,1241504.11,0,0,No Claim,Quarterly,AG0054,Agent_0054,Branch_006,5.8,Renewed,Online,30,4,No
POL002679,CUST002679,15-07-2024,15-07-2025,Life,Cancelled,39,Female,Single,West,Mumbai,823094,0,54652.42,2187014.19,0,0,No Claim,Yearly,AG0085,Agent_0085,Branch_003,4.8,Not Applicable,Online,61,4,No
POL002680,CUST002680,05-09-2025,05-09-2026,Home,Active,44,Male,Married,North,Jaipur,684913,0,33842.81,767518.44,0,0,No Claim,Monthly,AG0052,Agent_0052,Branch_003,6.1,Not Applicable,Branch,42,3,No
POL002681,CUST002681,03-11-2023,03-11-2024,Travel,Cancelled,38,Male,Single,South,Bangalore,1615172,0,15535.76,61290.7,1,6308.01,Approved,Yearly,AG0032,Agent_0032,Branch_005,2.5,Not Applicable,Online,61,3,No
POL002682,CUST002682,29-01-2025,29-01-2026,Health,Active,35,Male,Divorced,East,Patna,640478,0,33661.45,335594.45,1,54993.67,Approved,Quarterly,AG0043,Agent_0043,Branch_008,10.8,Not Applicable,Online,34,3,No
POL002683,CUST002683,24-09-2025,24-09-2026,Life,Active,45,Male,Single,East,Bhubaneswar,1021428,0,37187.13,2885793.7,0,0,No Claim,Monthly,AG0053,Agent_0053,Branch_001,11.6,Not Applicable,Agent,37,4,No
POL002684,CUST002684,22-06-2024,22-06-2025,Home,Active,39,Male,Single,West,Mumbai,322305,0,27552.35,1306521.93,0,0,No Claim,Quarterly,AG0032,Agent_0032,Branch_003,11,Not Applicable,Agent,62,3,No
POL002685,CUST002685,18-05-2025,18-05-2026,Life,Active,18,Female,Single,North,Chandigarh,264473,0,41226.62,1415264.71,0,0,No Claim,Yearly,AG0008,Agent_0008,Branch_006,2.5,Not Applicable,Agent,39,5,No
POL002686,CUST002686,17-02-2023,17-02-2024,Health,Active,38,Male,Divorced,West,Mumbai,292512,0,29089.22,437658.79,1,119751.8,Approved,Quarterly,AG0009,Agent_0009,Branch_003,2.5,Not Applicable,Agent,42,4,No
POL002687,CUST002687,21-03-2023,21-03-2024,Auto,Expired,33,Male,Single,South,Hyderabad,1073328,7,26669.82,156993.75,0,0,No Claim,Monthly,AG0021,Agent_0021,Branch_002,2.2,Renewed,Agent,46,2,No
POL002688,CUST002688,01-02-2024,01-02-2025,Home,Active,56,Female,Single,South,Bangalore,577203,0,37130.25,1260945.49,0,0,No Claim,Yearly,AG0084,Agent_0084,Branch_001,9,Not Applicable,Online,61,3,No
POL002689,CUST002689,21-11-2024,21-11-2025,Auto,Expired,48,Male,Divorced,West,Mumbai,854310,2,29439.48,175555.4,0,0,No Claim,Monthly,AG0072,Agent_0072,Branch_004,11.1,Renewed,Branch,51,2,No
POL002690,CUST002690,06-08-2025,06-08-2026,Health,Active,44,Male,Single,East,Bhubaneswar,757693,0,38593.04,723983.72,0,0,No Claim,Yearly,AG0037,Agent_0037,Branch_008,3.2,Not Applicable,Agent,71,4,No
POL002691,CUST002691,30-06-2025,30-06-2026,Life,Active,50,Male,Single,South,Bangalore,1145796,0,51377.24,2226648.24,0,0,No Claim,Yearly,AG0089,Agent_0089,Branch_001,6.7,Not Applicable,Agent,35,4,No
POL002692,CUST002692,12-06-2023,12-06-2024,Travel,Active,47,Other,Married,South,Kochi,538826,0,12274.91,91141.34,0,0,No Claim,Quarterly,AG0034,Agent_0034,Branch_006,0.9,Not Applicable,Agent,66,3,No
POL002693,CUST002693,27-10-2025,27-10-2026,Health,Active,51,Female,Single,South,Hyderabad,622854,0,37034.76,548455.67,0,0,No Claim,Quarterly,AG0073,Agent_0073,Branch_001,2.8,Not Applicable,Branch,35,2,No
POL002694,CUST002694,23-05-2025,23-05-2026,Life,Active,18,Male,Married,East,Guwahati,605636,0,41149.39,2499347.07,0,0,No Claim,Monthly,AG0044,Agent_0044,Branch_004,6.4,Not Applicable,Agent,34,4,No
POL002695,CUST002695,16-07-2025,16-07-2026,Health,Active,36,Female,Divorced,East,Guwahati,892098,0,38587.49,454603.63,1,70320.24,Approved,Monthly,AG0057,Agent_0057,Branch_005,9.8,Not Applicable,Branch,51,4,No
POL002696,CUST002696,03-05-2025,03-05-2026,Auto,Active,54,Female,Single,West,Surat,637020,6,32660.16,388521.65,0,0,No Claim,Monthly,AG0056,Agent_0056,Branch_008,1.1,Not Applicable,Online,41,3,No
POL002697,CUST002697,10-11-2023,10-11-2024,Health,Expired,39,Female,Married,South,Kochi,753431,0,34761.64,693428.85,0,0,No Claim,Quarterly,AG0019,Agent_0019,Branch_002,3,Not Renewed,Agent,52,3,No
POL002698,CUST002698,12-02-2025,12-02-2026,Auto,Active,51,Male,Single,West,Mumbai,1319821,7,36983.33,416208.06,2,135989.93,Approved,Yearly,AG0083,Agent_0083,Branch_001,6.3,Not Applicable,Branch,57,3,Yes
POL002699,CUST002699,16-11-2024,16-11-2025,Health,Active,59,Female,Single,West,Mumbai,304239,0,42300.18,654956.23,0,0,No Claim,Quarterly,AG0083,Agent_0083,Branch_008,10.6,Not Applicable,Agent,66,3,No
POL002700,CUST002700,23-01-2025,23-01-2026,Home,Active,58,Female,Single,South,Kochi,1194858,0,41847.43,1045613.42,0,0,No Claim,Monthly,AG0016,Agent_0016,Branch_005,3.6,Not Applicable,Agent,48,4,No
POL002701,CUST002701,01-10-2023,01-10-2024,Health,Expired,46,Other,Married,East,Bhubaneswar,367586,0,42708.7,362627.79,0,0,No Claim,Monthly,AG0003,Agent_0003,Branch_002,4.4,Not Renewed,Agent,64,3,No
POL002702,CUST002702,19-06-2024,19-06-2025,Health,Expired,55,Female,Single,West,Mumbai,1544153,0,60450.27,903960.18,0,0,No Claim,Yearly,AG0093,Agent_0093,Branch_002,1.9,Renewed,Agent,59,2,No
POL002703,CUST002703,21-01-2025,21-01-2026,Auto,Active,37,Female,Married,West,Surat,713924,3,24516.47,225163.69,0,0,No Claim,Quarterly,AG0008,Agent_0008,Branch_001,8.9,Not Applicable,Branch,37,4,No
POL002704,CUST002704,06-08-2024,06-08-2025,Auto,Expired,68,Female,Married,West,Ahmedabad,500446,5,35690.46,301193.22,0,0,No Claim,Quarterly,AG0038,Agent_0038,Branch_001,9.3,Renewed,Online,65,3,No
POL002705,CUST002705,01-11-2024,01-11-2025,Travel,Expired,37,Female,Married,North,Delhi,635962,0,9416.54,87791.57,0,0,No Claim,Monthly,AG0007,Agent_0007,Branch_006,10.6,Not Renewed,Agent,37,5,No
POL002706,CUST002706,27-02-2023,27-02-2024,Home,Expired,18,Male,Single,North,Shimla,570845,0,34061.29,1613435.33,0,0,No Claim,Yearly,AG0088,Agent_0088,Branch_003,10.9,Renewed,Online,50,2,No
POL002707,CUST002707,09-03-2023,09-03-2024,Auto,Cancelled,73,Male,Married,South,Kochi,1710792,2,54181.01,587450.73,0,0,No Claim,Yearly,AG0035,Agent_0035,Branch_006,5.7,Not Applicable,Agent,61,3,No
POL002708,CUST002708,16-04-2024,16-04-2025,Life,Expired,32,Female,Married,West,Ahmedabad,216044,0,36256.79,2743799.71,0,0,No Claim,Monthly,AG0098,Agent_0098,Branch_007,4.3,Renewed,Agent,43,5,No
POL002709,CUST002709,12-06-2024,12-06-2025,Home,Expired,62,Male,Married,South,Bangalore,1158864,0,52910,1256657.02,0,0,No Claim,Quarterly,AG0028,Agent_0028,Branch_006,4.7,Not Renewed,Online,54,3,No
POL002710,CUST002710,10-07-2023,10-07-2024,Travel,Cancelled,26,Male,Married,South,Chennai,834093,0,10277.93,28081.77,0,0,No Claim,Quarterly,AG0030,Agent_0030,Branch_007,11.7,Not Applicable,Agent,31,3,No
POL002711,CUST002711,05-07-2025,05-07-2026,Health,Active,30,Female,Single,North,Jaipur,526604,0,20865.6,225063.55,0,0,No Claim,Quarterly,AG0068,Agent_0068,Branch_002,5.5,Not Applicable,Agent,1,2,No
POL002712,CUST002712,26-07-2025,26-07-2026,Auto,Active,50,Female,Married,North,Shimla,545848,11,25620.61,142674.7,0,0,No Claim,Yearly,AG0051,Agent_0051,Branch_005,7.9,Not Applicable,Agent,39,4,No
POL002713,CUST002713,12-07-2024,12-07-2025,Health,Expired,31,Male,Married,North,Delhi,1731555,0,30523.6,392202.93,0,0,No Claim,Yearly,AG0037,Agent_0037,Branch_006,2.8,Renewed,Online,15,4,No
POL002714,CUST002714,28-06-2025,28-06-2026,Auto,Active,48,Female,Married,East,Kolkata,1047004,0,24865.14,219237.05,0,0,No Claim,Monthly,AG0056,Agent_0056,Branch_006,6.7,Not Applicable,Online,39,2,No
POL002715,CUST002715,13-05-2024,13-05-2025,Auto,Cancelled,22,Male,Single,West,Mumbai,609636,4,21194.85,168354.66,0,0,No Claim,Yearly,AG0008,Agent_0008,Branch_002,10.7,Not Applicable,Agent,38,3,No
POL002716,CUST002716,30-12-2025,30-12-2026,Auto,Active,38,Female,Married,West,Ahmedabad,790033,5,29004.65,196179.77,0,0,No Claim,Monthly,AG0010,Agent_0010,Branch_007,6.4,Not Applicable,Agent,47,3,No
POL002717,CUST002717,30-08-2023,30-08-2024,Health,Cancelled,28,Female,Married,South,Bangalore,848231,0,37865.09,534041.14,1,151401.1,Approved,Yearly,AG0089,Agent_0089,Branch_001,5.3,Not Applicable,Online,43,4,No
POL002718,CUST002718,16-11-2023,16-11-2024,Auto,Active,24,Male,Married,West,Ahmedabad,762665,2,21449.51,244710.04,0,0,No Claim,Monthly,AG0085,Agent_0085,Branch_006,8.1,Not Applicable,Online,30,4,No
POL002719,CUST002719,30-08-2024,30-08-2025,Health,Expired,38,Female,Married,South,Kochi,748099,0,45191.86,408576.46,0,0,No Claim,Quarterly,AG0009,Agent_0009,Branch_005,12,Renewed,Agent,63,2,No
POL002720,CUST002720,27-07-2024,27-07-2025,Health,Active,27,Male,Married,West,Mumbai,1144934,0,35575.01,356639.56,1,102202.18,Pending,Yearly,AG0062,Agent_0062,Branch_005,3.1,Not Applicable,Agent,52,3,No
POL002721,CUST002721,29-08-2025,29-08-2026,Travel,Active,50,Male,Single,South,Bangalore,480087,0,13757.91,52463.5,0,0,No Claim,Quarterly,AG0024,Agent_0024,Branch_001,6.7,Not Applicable,Agent,71,1,No
POL002722,CUST002722,09-07-2024,09-07-2025,Auto,Active,41,Male,Married,South,Chennai,853454,9,29065.9,250946.25,0,0,No Claim,Yearly,AG0080,Agent_0080,Branch_008,4.6,Not Applicable,Agent,57,4,No
POL002723,CUST002723,10-12-2025,10-12-2026,Health,Active,31,Male,Single,West,Ahmedabad,488542,0,34858.47,357110.6,0,0,No Claim,Quarterly,AG0034,Agent_0034,Branch_002,4.2,Not Applicable,Agent,31,2,No
POL002724,CUST002724,27-04-2024,27-04-2025,Auto,Cancelled,45,Female,Married,North,Chandigarh,874230,5,35067.15,395348.89,0,0,No Claim,Quarterly,AG0028,Agent_0028,Branch_001,5.3,Not Applicable,Branch,73,4,No
POL002725,CUST002725,03-11-2024,03-11-2025,Travel,Active,53,Female,Single,West,Pune,764210,0,13915.78,73713.97,0,0,No Claim,Yearly,AG0090,Agent_0090,Branch_007,2.2,Not Applicable,Online,38,4,No
